"","REG_ID","TIME","GDP_PC","POP","REG_ID_M","iso3","Regional name (eng)","metro_code","metro_name","metro_lev1","metro_large","metro_far"
"4001","DE245","2010",27806,144020,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4002","DE245","2011",29934,143670,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4003","DE245","2012",30402,143750,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4004","DE245","2013",31181,144090,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4005","DE245","2014",31440,144560,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4006","DE245","2015",32290,145130,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4007","DE245","2016",31861,145810,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4008","DE245","2017",32061,146310,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4009","DE245","2018",32173,146840,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4010","DE245","2019",32818,147120,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4011","DE245","2020",31932,147330,NA,"DEU","Bamberg, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4012","DE247","2000",32194,92270,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4013","DE247","2001",33405,92220,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4014","DE247","2002",29614,92200,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4015","DE247","2003",28269,92130,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4016","DE247","2004",27441,91920,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4017","DE247","2005",26853,91560,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4018","DE247","2006",27929,91060,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4019","DE247","2007",29209,90520,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4020","DE247","2008",28758,89870,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4021","DE247","2009",28377,89220,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4022","DE247","2010",29871,88400,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4023","DE247","2011",30333,87630,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4024","DE247","2012",31510,87210,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4025","DE247","2013",31073,86860,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4026","DE247","2014",32336,86720,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4027","DE247","2015",32896,86660,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4028","DE247","2016",32872,86670,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4029","DE247","2017",33369,86810,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4030","DE247","2018",33609,86900,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4031","DE247","2019",33809,86830,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4032","DE247","2020",32222,86660,NA,"DEU","Coburg, Landkreis","NMR-S","Near a FUA<250K","Non-metropolitan","Far from a FUA>250K","Far from a FUA>250K"
"4033","DE248","2000",24017,112170,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4034","DE248","2001",23885,112670,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4035","DE248","2002",24308,113080,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4036","DE248","2003",24190,113290,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4037","DE248","2004",24158,113350,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4038","DE248","2005",24164,113500,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4039","DE248","2006",25588,113470,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4040","DE248","2007",25508,113390,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4041","DE248","2008",25965,113340,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4042","DE248","2009",25352,113260,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4043","DE248","2010",26141,113000,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4044","DE248","2011",28109,112870,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4045","DE248","2012",28578,113160,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4046","DE248","2013",28923,113380,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4047","DE248","2014",30300,113660,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4048","DE248","2015",33234,114370,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4049","DE248","2016",33200,115050,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4050","DE248","2017",36881,115470,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4051","DE248","2018",37794,115890,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4052","DE248","2019",40517,116150,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4053","DE248","2020",38786,116400,NA,"DEU","Forchheim","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4054","DE249","2000",27266,109340,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4055","DE249","2001",28113,108890,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4056","DE249","2002",27811,108470,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4057","DE249","2003",27549,107850,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4058","DE249","2004",27993,107070,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4059","DE249","2005",28092,106170,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4060","DE249","2006",29272,105160,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4061","DE249","2007",29411,104150,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4062","DE249","2008",31343,103080,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4063","DE249","2009",32072,101860,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4064","DE249","2010",34723,100560,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4065","DE249","2011",36735,99330,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4066","DE249","2012",37152,98330,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4067","DE249","2013",37903,97480,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4068","DE249","2014",38302,96850,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4069","DE249","2015",40053,96520,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4070","DE249","2016",42334,96170,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4071","DE249","2017",42789,95840,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4072","DE249","2018",43171,95540,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4073","DE249","2019",42927,95060,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4074","DE249","2020",40849,94660,NA,"DEU","Hof, Landkreis","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4075","DE24A","2000",34165,75750,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4076","DE24A","2001",34781,75520,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4077","DE24A","2002",36503,75250,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4078","DE24A","2003",33384,74810,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4079","DE24A","2004",35777,74430,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4080","DE24A","2005",35506,73980,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4081","DE24A","2006",38418,73290,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4082","DE24A","2007",39187,72600,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4083","DE24A","2008",37296,71950,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4084","DE24A","2009",35479,71280,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4085","DE24A","2010",37370,70550,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4086","DE24A","2011",39274,69870,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4087","DE24A","2012",38308,69350,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4088","DE24A","2013",37556,68790,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4089","DE24A","2014",39504,68240,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4090","DE24A","2015",39700,67960,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4091","DE24A","2016",39318,67760,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4092","DE24A","2017",39489,67540,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4093","DE24A","2018",40247,67300,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4094","DE24A","2019",40479,66940,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4095","DE24A","2020",37573,66550,NA,"DEU","Kronach","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4096","DE24C","2000",34206,70880,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4097","DE24C","2001",35942,70860,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4098","DE24C","2002",36395,70930,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4099","DE24C","2003",37732,70810,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4100","DE24C","2004",39225,70500,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4101","DE24C","2005",39361,70200,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4102","DE24C","2006",42211,69790,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4103","DE24C","2007",40045,69280,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4104","DE24C","2008",40129,68830,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4105","DE24C","2009",38694,68450,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4106","DE24C","2010",41689,67820,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4107","DE24C","2011",44264,67300,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4108","DE24C","2012",42187,67180,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4109","DE24C","2013",41683,66880,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4110","DE24C","2014",41843,66590,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4111","DE24C","2015",42873,66600,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4112","DE24C","2016",42802,66650,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4113","DE24C","2017",44384,66710,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4114","DE24C","2018",44751,66810,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4115","DE24C","2019",42747,66810,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4116","DE24C","2020",41539,66750,NA,"DEU","Lichtenfels","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4117","DE24D","2000",32471,86400,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4118","DE24D","2001",34229,85660,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4119","DE24D","2002",32174,84830,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4120","DE24D","2003",31463,83880,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4121","DE24D","2004",31999,83000,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4122","DE24D","2005",32753,82130,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4123","DE24D","2006",34313,81070,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4124","DE24D","2007",34424,79970,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4125","DE24D","2008",33872,78940,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4126","DE24D","2009",33978,77960,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4127","DE24D","2010",36745,76970,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4128","DE24D","2011",38920,75950,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4129","DE24D","2012",38625,75020,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4130","DE24D","2013",39207,74190,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4131","DE24D","2014",40013,73590,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4132","DE24D","2015",40437,73290,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4133","DE24D","2016",40886,73220,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4134","DE24D","2017",42426,73370,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4135","DE24D","2018",43039,73330,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4136","DE24D","2019",44636,72920,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4137","DE24D","2020",40720,72310,NA,"DEU","Wunsiedel i. Fichtelgebirge","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4138","DE251","2000",53526,40160,NA,"DEU","Ansbach, Kreisfreie Stadt","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4139","DE251","2001",55484,40290,NA,"DEU","Ansbach, Kreisfreie Stadt","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4140","DE251","2002",57689,40470,NA,"DEU","Ansbach, Kreisfreie Stadt","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4141","DE251","2003",57155,40620,NA,"DEU","Ansbach, Kreisfreie Stadt","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4142","DE251","2004",56860,40610,NA,"DEU","Ansbach, Kreisfreie Stadt","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
"4143","DE251","2005",60215,40570,NA,"DEU","Ansbach, Kreisfreie Stadt","NMR-M","Near a FUA>250K","Non-metropolitan","Near a FUA>250K","Near a FUA>250K"
